customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_missing,join_year,join_month,join_weekday,debt_to_income_ratio,avg_monthly_transactions,income_bins,credit_score_binary,income_quantile_bin,log_spending_ratio,sqrt_spending_ratio,boxcox_income,yeojohnson_loan
753,48.0,0,West,1.0,Unemployed,138364.94,245327.13,Other,686.0,2,92,88.47,2025-05-21,1,0,2025,5,2,1.7730440240135976,15.333333333333334,0.0,0.0,0,4.493903373559505,9.40584924395453,178.23891848413456,-0.24003315288136015
754,59.0,2,West,0.0,Self-Employed,490346.37,213070.41,Education,675.0,1,229,65.61,2019-07-27,0,0,2019,7,5,0.4345304116353508,38.166666666666664,1.0,0.0,1,4.198854716425088,8.1,279.36246367384405,-0.44994804867677685
755,32.0,2,South,0.0,Unemployed,239110.74,403031.28,Business,718.0,3,232,53.96,2023-08-03,0,0,2023,8,3,1.6855423558138796,38.666666666666664,0.0,1.0,0,4.006605647914094,7.345747068882783,216.5321259292307,0.6432004620737818
756,36.0,0,East,0.0,Self-Employed,518675.27,398929.72,Education,821.0,1,237,50.97,2023-01-25,0,0,2023,1,2,0.769131946468163,39.5,1.0,1.0,1,3.9506666290203505,7.139327699440614,284.9759229678843,0.62246402513786
757,29.0,0,East,3.0,Unemployed,590452.31,184288.62,Home,722.0,4,254,83.68,2021-12-31,1,0,2021,12,4,0.3121143179201043,42.333333333333336,2.0,1.0,1,4.4388794462666645,9.147677300823418,298.3595947561211,-0.6497067211667038
758,52.0,1,South,2.0,Unemployed,427410.41,400709.61,Business,774.0,2,182,63.22,2021-10-30,0,0,2021,10,5,0.9375288964066177,30.333333333333332,1.0,1.0,0,4.162314688661368,7.9511005527536875,266.0903937005778,0.6314744301809152
759,54.0,0,East,3.0,Unemployed,525896.14,80700.93,Home,786.0,0,242,33.84,2024-03-29,0,0,2024,3,4,0.15345412118826351,40.333333333333336,1.0,1.0,1,3.5507661519843023,5.817215828899595,286.37476461671145,-1.5274453456095576
760,29.0,1,West,1.0,Self-Employed,745468.49,417960.93,Business,635.0,2,45,83.49,2024-02-27,1,0,2024,2,1,0.5606688084160338,7.5,3.0,0.0,2,4.436633184164753,9.137286249209883,324.0177509832292,0.7178902993709029
761,39.0,2,East,0.0,Unemployed,990800.36,509617.19,Car,710.0,3,168,73.73,2025-10-22,0,0,2025,10,2,0.514349015779526,28.0,4.0,1.0,3,4.313881617942199,8.586617494683225,358.30996672368013,1.152346363642383
762,43.0,1,East,3.0,Self-Employed,593744.21,211172.11,Other,683.0,1,87,44.81,2020-01-03,0,0,2020,1,4,0.3556617587900352,14.5,2.0,0.0,1,3.8245024078986507,6.694027188471825,298.947413343432,-0.46273302774931757
763,45.0,2,North,1.0,Salaried,80000.0,20000.0,Car,575.0,1,219,57.59,2023-05-22,1,0,2023,5,0,0.25,36.5,0.0,0.0,0,4.070564033556697,7.588807547961669,146.58605265628162,-2.345752919568632
764,39.0,1,South,0.0,Self-Employed,571178.95,419477.24,Home,743.0,3,290,89.26,2021-01-28,1,0,2021,1,3,0.734405986074942,48.333333333333336,2.0,1.0,1,4.502694394398855,9.447751055145346,294.87461435674885,0.7254083434607009
765,59.0,0,South,2.0,Self-Employed,362203.91,248726.73,Business,599.0,2,218,74.63,2016-12-04,1,0,2016,12,6,0.6867036029511665,36.333333333333336,0.0,0.0,0,4.325853029867938,8.638865666278184,250.92320724231027,-0.21865518252096727
766,37.0,2,West,0.0,Unemployed,611956.33,109779.48,Home,666.0,2,222,19.13,2022-06-09,0,0,2022,6,3,0.1793910359583992,37.0,2.0,0.0,2,3.0022112396517002,4.3737855457258075,302.1618088281918,-1.2458359037079172
767,29.0,1,East,3.0,Unemployed,500025.0,188224.83,Business,671.0,0,122,13.92,2023-04-06,0,0,2023,4,3,0.37643083845807707,20.333333333333332,1.0,0.0,1,2.702702594775615,3.730951621235526,281.30344867561126,-0.6215972773722552
768,35.0,1,West,2.0,Self-Employed,753197.69,256745.72,Car,747.0,1,289,66.26,2022-05-01,0,0,2022,5,6,0.34087427963301375,48.166666666666664,3.0,1.0,2,4.208565706312124,8.140024569987489,325.2022053121208,-0.16874390564300162
769,46.0,0,North,2.0,Salaried,616032.02,254010.85,Business,751.0,0,186,83.34,2023-11-23,1,0,2023,11,3,0.4123338426466858,31.0,2.0,1.0,2,4.434856248318414,9.129074432821763,302.8726258492316,-0.18568615143700856
770,46.0,1,South,1.0,Salaried,735080.57,224094.79,Car,604.0,4,183,93.48,2018-07-23,1,0,2018,7,0,0.30485745256468966,30.5,3.0,0.0,2,4.548388171889107,9.668505572217457,322.41323531430004,-0.37669102356651046
771,57.0,2,South,2.0,Unemployed,491531.63,558323.26,Business,618.0,1,75,73.31,2017-04-19,0,0,2017,4,2,1.13588470389993,12.5,1.0,0.0,1,4.308245532169378,8.562125904236634,279.6014887602229,1.368837223234291
772,62.0,2,North,0.0,Self-Employed,449040.43,232805.8,Car,582.0,2,245,22.53,2020-04-13,1,0,2020,4,0,0.5184517572281854,40.833333333333336,1.0,0.0,1,3.158276202739271,4.746577714522328,270.78679690133066,-0.31994780057871836
773,57.0,2,South,0.0,Salaried,855710.37,271433.07,Education,634.0,3,78,84.89,2021-08-07,1,0,2021,8,5,0.31720203414152853,13.0,4.0,0.0,3,4.453067407778134,9.213576938409968,340.2148773816364,-0.07911416772893223
774,26.0,2,East,2.0,Self-Employed,529718.63,303062.58,Business,562.0,3,88,91.76,2018-09-15,1,0,2018,9,5,0.5721199195882539,14.666666666666666,1.0,0.0,1,4.530015512387331,9.579144011862438,287.1102211189329,0.10678019579962782
775,32.0,0,West,2.0,Salaried,595526.26,153539.99,Business,676.0,2,80,85.46,2018-04-23,1,0,2018,4,0,0.2578223670606901,13.333333333333334,2.0,0.0,2,4.4596818792394854,9.244457799135652,299.2647428281961,-0.8793767838454706
776,36.0,0,West,0.0,Salaried,291724.67,281585.73,Other,662.0,3,189,54.76,2016-09-09,0,0,2016,9,4,0.9652448317106674,31.5,0.0,0.0,0,4.0210567664522685,7.3999999999999995,232.37849254456728,-0.018429554518484194
777,47.0,2,East,2.0,Self-Employed,366055.07,339452.2,Home,744.0,2,290,15.78,2023-08-31,0,0,2023,8,3,0.9273254977727805,48.333333333333336,0.0,1.0,0,2.8201877010390604,3.972404813208241,251.86615635253673,0.3101433739708759
778,55.0,0,North,2.0,Self-Employed,501789.76,422011.07,Education,777.0,1,51,57.06,2019-01-25,0,0,2019,1,4,0.8410117217218621,8.5,1.0,1.0,1,4.061476958596484,7.553806987208503,281.65472351164686,0.7379441100691877
779,42.0,0,East,2.0,Salaried,80000.0,341029.32,Car,747.0,4,246,48.67,2023-09-26,0,0,2023,9,1,4.2628665,41.0,0.0,1.0,0,3.905401129119259,6.976388750635962,146.58605265628162,0.31872912464993286
780,37.0,2,South,0.0,Unemployed,281370.22,464465.18,Business,735.0,2,247,67.7,2020-10-12,0,0,2020,10,0,1.6507261500524115,41.166666666666664,0.0,1.0,0,4.229749199228304,8.228000972289685,229.41628309890947,0.9431613699110658
781,22.0,2,East,1.0,Unemployed,694708.41,404306.59,Home,833.0,3,208,18.98,2024-07-10,0,0,2024,7,2,0.5819802728456965,34.666666666666664,3.0,1.0,2,2.9947317732204075,4.356604182158393,316.0336376138092,0.6496287104022285
782,33.0,2,West,2.0,Self-Employed,80000.0,20000.0,Business,694.0,1,214,40.84,2025-10-04,0,0,2025,10,5,0.25,35.666666666666664,0.0,0.0,0,3.7338528197566676,6.390618123468183,146.58605265628162,-2.345752919568632
783,27.0,0,West,0.0,Unemployed,396311.0,326422.57,Other,580.0,3,99,12.06,2016-11-10,1,0,2016,11,3,0.8236525607414379,16.5,0.0,0.0,0,2.569554123848285,3.472751070837068,259.05932085488735,0.2385112472104427
784,37.0,1,East,1.0,Unemployed,533690.61,283646.49,Other,682.0,2,126,79.07,2023-04-17,1,0,2023,4,0,0.5314811328608536,21.0,1.0,0.0,1,4.382901252084542,8.892131353055914,287.8707980642728,-0.00623297653719514
785,44.0,2,West,2.0,Unemployed,678410.09,399905.19,Education,733.0,2,183,52.13,2018-07-07,0,0,2018,7,5,0.5894741188180147,30.5,3.0,1.0,2,3.972741740462852,7.220110802473879,313.3899626475306,0.6274044212960471
786,38.0,1,South,2.0,Salaried,1042676.41,353751.68,Business,584.0,2,40,35.91,2017-09-15,1,0,2017,9,4,0.3392727375504736,6.666666666666667,4.0,0.0,3,3.608482517041907,5.9924953066314535,364.83135904819557,0.3873457055104357
787,24.0,1,East,1.0,Unemployed,496169.62,412727.95,Education,663.0,2,47,45.34,2017-09-26,0,0,2017,9,1,0.8318283372528935,7.833333333333333,1.0,0.0,1,3.8360055190042304,6.73349834781297,280.53322659073456,0.6918497287089634
788,21.0,2,North,1.0,Self-Employed,559113.06,558362.14,Car,695.0,0,203,69.75,2021-01-18,0,0,2021,1,0,0.9986569442681235,33.833333333333336,2.0,0.0,1,4.259152536523347,8.351646544245034,292.6538510090122,1.369006561077158
789,46.0,2,East,3.0,Self-Employed,256193.72,273152.48,Education,667.0,1,208,87.5,2017-01-15,1,0,2017,1,6,1.0661950652030034,34.666666666666664,0.0,0.0,0,4.483002552013883,9.354143466934854,221.90562480716994,-0.06876587916420196
790,51.0,0,East,3.0,Salaried,654394.88,96004.62,Business,778.0,2,296,80.85,2019-06-07,1,0,2019,6,4,0.14670747423940725,49.333333333333336,3.0,1.0,2,4.404888303817144,8.99166280506559,309.41832950596034,-1.3744079999213694
791,42.0,1,North,3.0,Salaried,80000.0,508868.39,Other,733.0,4,166,94.69,2023-07-04,1,0,2023,7,1,6.360854875,27.666666666666668,0.0,1.0,0,4.561113799791172,9.730878685915265,146.58605265628162,1.1489469937557513
792,59.0,1,West,2.0,Self-Employed,224880.86,406975.85,Home,661.0,2,74,80.81,2017-12-18,1,0,2017,12,0,1.8097398329052994,12.333333333333334,0.0,0.0,0,4.404399485525607,8.98943824718764,211.86239537908693,0.663053725671948
793,54.0,1,South,1.0,Self-Employed,855612.07,219985.24,Business,480.0,2,96,47.97,2018-01-19,1,0,2018,1,4,0.2571086216677612,16.0,4.0,0.0,3,3.891207865714226,6.926037828369117,340.20105712118146,-0.4038050268541266
794,27.0,2,West,1.0,Self-Employed,678249.08,241115.75,Car,696.0,3,139,60.94,2021-07-02,0,0,2021,7,4,0.35549734914494835,23.166666666666668,3.0,0.0,2,4.126166174545057,7.806407624509497,313.3636413152135,-0.26670180788762465
795,48.0,1,West,2.0,Unemployed,541268.93,165972.74,Car,743.0,1,282,52.81,2021-09-29,0,0,2021,9,2,0.306636370205103,47.0,2.0,1.0,1,3.9854593235013285,7.267048919609665,289.31180262119085,-0.7842226479021009
796,24.0,0,North,0.0,Self-Employed,131639.67,282786.24,Education,723.0,3,141,90.44,2025-12-03,1,0,2025,12,2,2.1481840542444384,23.5,0.0,1.0,0,4.515683019486556,9.509994742374992,175.1023268434295,-0.011319484631882806
797,43.0,1,South,1.0,Self-Employed,727662.25,250819.01,Home,575.0,1,267,19.59,2018-07-30,1,0,2018,7,0,0.3446915241240012,44.5,3.0,0.0,2,3.0248055210396982,4.426059195266146,321.25837027704966,-0.20556352184513757
798,36.0,1,West,3.0,Self-Employed,664160.7,20000.0,Business,667.0,3,237,52.99,2025-04-01,0,0,2025,4,1,0.030113193990550784,39.5,3.0,0.0,2,3.9887988442301956,7.2794230540613585,311.0446334660034,-2.345752919568632
799,45.0,0,West,0.0,Salaried,390129.6,498325.07,Other,788.0,2,146,42.65,2021-10-13,0,0,2021,10,2,1.2773321224536667,24.333333333333332,0.0,1.0,0,3.776203282285611,6.5306967469022785,257.61949009615034,1.1008413626524014
800,53.0,1,East,0.0,Self-Employed,1047917.68,300166.49,Other,556.0,4,28,34.86,2023-12-07,1,0,2023,12,3,0.28644090631241187,4.666666666666667,4.0,0.0,3,3.5796224681769866,5.904235767650205,365.4784244730471,0.09013468333915875
801,53.0,1,North,0.0,Unemployed,633582.03,202754.95,Car,736.0,4,242,31.69,2018-07-30,0,0,2018,7,0,0.32001373208138495,40.333333333333336,2.0,1.0,2,3.487069220736119,5.629387178015028,305.8990198970578,-0.5200567252154772
802,53.0,1,East,2.0,Salaried,468078.7,67676.42,Home,699.0,2,56,19.64,2023-05-28,0,0,2023,5,6,0.14458342154855583,9.333333333333334,1.0,0.0,1,3.027230940613362,4.431703961232068,274.8003727345859,-1.6683576235873039
803,34.0,0,East,1.0,Salaried,399299.25,67562.84,Home,760.0,2,135,56.1,2021-01-11,0,0,2021,1,0,0.16920352342259595,22.5,0.0,1.0,0,4.044804116661965,7.489993324429602,259.75014707330945,-1.6696377670951177
804,53.0,0,East,3.0,Unemployed,481066.05,144777.76,Other,764.0,1,144,51.49,2018-11-02,0,0,2018,11,4,0.3009519378887785,24.0,1.0,1.0,1,3.9606226752642084,7.175653280364095,277.47785286443883,-0.9485391680010763
805,25.0,2,East,3.0,Unemployed,350389.79,543488.5,Car,839.0,3,25,90.24,2022-03-11,1,0,2022,3,4,1.551096851309509,4.166666666666667,0.0,1.0,0,4.5134933974161875,9.499473669630333,247.98927953876967,1.3038332827527785
806,45.0,0,West,2.0,Salaried,698228.38,380665.23,Car,704.0,0,155,11.0,2020-11-16,0,0,2020,11,0,0.5451872781223817,25.833333333333332,3.0,1.0,2,2.4849066497880004,3.3166247903554,316.5992940183818,0.5289342185156864
807,45.0,0,North,1.0,Salaried,375539.84,461846.28,Car,720.0,6,254,35.14,2020-12-15,1,0,2020,12,1,1.2298196644063117,42.333333333333336,0.0,1.0,0,3.5874002851640823,5.927900134111573,254.16133610520544,0.9307532215909905
808,37.0,1,North,1.0,Salaried,457359.08,285307.09,Education,778.0,0,48,37.25,2019-07-20,0,0,2019,7,5,0.6238142030546328,8.0,1.0,1.0,1,3.644143560272545,6.103277807866851,272.55383334323966,0.0035662503137978657
809,59.0,2,North,3.0,Unemployed,743273.48,148671.75,Education,700.0,2,229,86.6,2023-02-23,1,0,2023,2,3,0.20002294444838797,38.166666666666664,3.0,0.0,2,4.472780997942346,9.305912099305473,323.6799258051282,-0.9175766691334848
810,33.0,2,North,0.0,Unemployed,487749.36,220817.17,Home,687.0,5,73,85.99,2026-03-28,1,0,2026,3,5,0.45272672423393856,12.166666666666666,1.0,0.0,1,4.46579316951945,9.273079315955407,278.8374237861175,-0.39829782099522204
811,52.0,2,North,0.0,Unemployed,2121677.8,80000.0,Home,622.0,2,220,68.26,2026-03-25,0,0,2026,3,2,0.037706007952762674,36.666666666666664,4.0,0.0,3,4.237867538974276,8.261961026293939,468.84726229164295,-1.534754908670528
812,43.0,0,West,3.0,Self-Employed,593744.21,423034.86,Other,683.0,4,235,81.56,2019-05-29,1,0,2019,5,2,0.7124867120809482,39.166666666666664,2.0,0.0,1,4.4135253017332525,9.03105752390051,298.947413343432,0.7429995473914419
813,38.0,0,West,1.0,Salaried,80000.0,300845.37,Home,748.0,4,129,92.82,2018-03-30,1,0,2018,3,4,3.760567125,21.5,0.0,1.0,0,4.541378052900312,9.634313675607618,146.58605265628162,0.09404306866246126
814,56.0,0,West,0.0,Unemployed,264132.43,696301.79,Other,727.0,2,150,24.66,2024-01-23,0,0,2024,1,1,2.6361843943206824,25.0,0.0,1.0,0,3.2449333591874905,4.965883607174055,224.32370878310033,1.9398312377128568
815,39.0,0,South,3.0,Salaried,508679.79,658195.16,Other,694.0,2,239,84.89,2024-09-07,1,0,2024,9,5,1.2939282687051517,39.833333333333336,1.0,0.0,1,4.453067407778134,9.213576938409968,283.018553041925,1.787670801101401
816,46.0,2,North,2.0,Salaried,531766.67,331289.79,Home,757.0,0,254,45.23,2020-12-09,0,0,2020,12,2,0.6229984101861817,42.333333333333336,1.0,1.0,1,3.833628938000134,6.72532527094415,287.50285195892786,0.26541753367364435
817,24.0,0,South,1.0,Self-Employed,528391.62,372578.01,Other,635.0,0,106,40.2,2017-04-06,0,0,2017,4,3,0.7051171818356998,17.666666666666668,1.0,0.0,1,3.7184382563554808,6.340346993658944,286.8552928073465,0.4868763495215074
818,29.0,1,East,3.0,Self-Employed,673875.12,210166.09,Car,768.0,0,230,11.35,2026-02-19,0,0,2026,2,3,0.31187690977521176,38.333333333333336,3.0,1.0,2,2.513656063073986,3.3689761055846033,312.6470445004579,-0.4695295193431653
819,26.0,1,West,1.0,Unemployed,2881110.45,1000177.44,Business,655.0,0,184,22.29,2022-12-21,0,0,2022,12,2,0.34714998170236755,30.666666666666668,4.0,0.0,3,3.1480240838962494,4.72122865364515,522.2721624314904,3.040001817479595
820,22.0,0,South,0.0,Salaried,213049.61,279671.06,Home,741.0,3,41,58.2,2025-06-04,0,0,2025,6,2,1.3127039284418311,6.833333333333333,0.0,1.0,0,4.0809215418899605,7.628892449104261,207.83145599854393,-0.029797579419611576
821,41.0,1,West,1.0,Salaried,775828.27,281651.49,Other,811.0,1,114,63.88,2023-11-07,0,0,2023,11,1,0.36303329085958674,19.0,3.0,1.0,3,4.1725394098071575,7.992496481075234,328.62545621484594,-0.01803973519813467
822,52.0,1,North,2.0,Unemployed,1235404.96,565466.57,Car,690.0,1,75,72.56,2018-10-19,0,0,2018,10,4,0.4577175811241684,12.5,4.0,0.0,3,4.298101399736121,8.518215775618742,387.3630540631402,1.3998605725024666
823,28.0,0,East,2.0,Self-Employed,364631.36,20000.0,Home,785.0,5,135,11.24,2020-10-08,1,0,2020,10,3,0.05484991746184421,22.5,0.0,1.0,0,2.50470927708418,3.352610922848042,251.51831761491226,-2.345752919568632
824,49.0,1,South,0.0,Self-Employed,543395.82,402762.81,Education,689.0,6,48,82.92,2017-07-14,1,0,2017,7,4,0.7411960033111775,8.0,2.0,0.0,1,4.4298639640880415,9.106041950265768,289.7138704119547,0.6418460621644162
825,60.0,2,East,3.0,Unemployed,307123.9,113910.96,Home,682.0,2,191,11.11,2016-10-16,0,0,2016,10,6,0.3708957850561288,31.833333333333332,0.0,0.0,0,2.494031557565001,3.3331666624997918,236.66020666990974,-1.2087123922210186
826,23.0,1,North,0.0,Salaried,605432.37,184180.92,Car,553.0,3,52,46.46,2018-09-24,1,0,2018,9,0,0.30421386289603247,8.666666666666666,2.0,0.0,2,3.8598872510076174,6.816157275180789,301.01757691214164,-0.6504796142638626
827,50.0,0,East,3.0,Unemployed,353790.57,385272.12,Education,746.0,2,178,71.15,2022-05-20,0,0,2022,5,4,1.0889835757917459,29.666666666666668,0.0,1.0,0,4.27874728521988,8.435045939412541,248.84033205540828,0.5527126483735134
828,51.0,2,North,2.0,Self-Employed,439763.1,483096.1,Car,681.0,1,244,49.06,2019-08-02,0,0,2019,8,4,1.0985371442033223,40.666666666666664,1.0,0.0,0,3.913222286003628,7.004284403134984,268.7908641234343,1.030539711535078
829,32.0,1,West,3.0,Self-Employed,181014.75,316261.87,Education,524.0,2,264,82.65,2019-06-22,1,0,2019,6,5,1.7471607700477447,44.0,0.0,0.0,0,4.426641427432833,9.091204540653566,196.13055062108967,0.18175328984880076
830,51.0,0,West,3.0,Unemployed,822502.53,275706.78,Car,715.0,1,179,20.67,2021-01-25,0,0,2021,1,0,0.3352047804643227,29.833333333333332,4.0,1.0,3,3.075928815548268,4.546427168667722,335.4861623905204,-0.05344680502080077
831,63.0,1,South,0.0,Salaried,684370.52,260503.83,Home,667.0,4,269,72.05,2019-01-10,0,0,2019,1,3,0.3806473575162179,44.833333333333336,3.0,0.0,2,4.291144138196708,8.488227141164401,314.3615112350397,-0.1455948110806763
832,62.0,0,West,3.0,Salaried,297459.76,497344.78,Other,668.0,3,183,20.06,2023-03-05,0,0,2023,3,6,1.6719733116170066,30.5,0.0,0.0,0,3.0473755067058295,4.4788391353117385,233.98989114583924,1.096345440211906
833,51.0,0,East,0.0,Unemployed,845346.0,400412.43,Car,676.0,2,126,44.8,2022-08-20,0,0,2022,8,5,0.4736669127197621,21.0,4.0,0.0,3,3.824284091120139,6.6932802122726045,338.75200887344903,0.6299712600145474
834,28.0,0,West,0.0,Self-Employed,127071.4,78688.29,Business,761.0,2,146,35.31,2016-07-16,0,0,2016,7,5,0.6192446923540623,24.333333333333332,0.0,1.0,0,3.5920931854262443,5.942221806698232,172.91191831534454,-1.5485118574651002
835,26.0,1,North,2.0,Unemployed,781862.84,421086.36,Education,762.0,1,23,43.03,2023-05-31,0,0,2023,5,2,0.5385680690490419,3.8333333333333335,3.0,1.0,3,3.7848712197676626,6.55972560401729,329.52730917211426,0.7333731763143446
836,57.0,1,South,2.0,Unemployed,202584.81,290508.91,Other,627.0,2,226,43.5,2026-01-19,0,0,2026,1,0,1.4340113160507937,37.666666666666664,0.0,0.0,0,3.7954891891721947,6.59545297913646,204.14308338423413,0.03409720761628058
837,62.0,2,North,3.0,Unemployed,328519.37,253466.85,Car,793.0,3,40,85.22,2020-05-28,1,0,2020,5,3,0.7715430904424296,6.666666666666667,0.0,1.0,0,4.4569021693189885,9.231467922275417,242.38370737127084,-0.18906595631679812
838,43.0,0,East,3.0,Self-Employed,593744.21,463034.34,Other,683.0,2,107,34.85,2025-04-09,0,0,2025,4,2,0.7798549142904485,17.833333333333332,2.0,0.0,1,3.5793435670456293,5.903388857258177,298.947413343432,0.9363860757611147
839,27.0,2,North,0.0,Unemployed,900732.31,431333.69,Car,826.0,3,263,19.19,2018-04-10,0,0,2018,4,1,0.4788700096702426,43.833333333333336,4.0,1.0,3,3.005187432324746,4.380639222761902,346.43929928538824,0.7837772753786449
840,23.0,2,West,3.0,Salaried,427414.24,172085.68,Home,724.0,0,70,36.7,2021-06-19,0,0,2021,6,5,0.4026203712819676,11.666666666666666,1.0,1.0,0,3.629660094453965,6.058052492344384,266.0912387956837,-0.7386170355297162
841,49.0,0,East,1.0,Self-Employed,448773.31,374668.25,Education,722.0,2,38,53.33,2017-11-11,0,0,2017,11,5,0.834871953503652,6.333333333333333,1.0,1.0,1,3.9950765605634317,7.302739212103908,270.72970473897016,0.4977857932503307
842,64.0,1,South,3.0,Self-Employed,760575.31,312615.7,Car,631.0,2,255,92.35,2019-07-02,1,0,2019,7,1,0.4110253066195378,42.5,3.0,0.0,3,4.536355869987732,9.609890738192604,326.3254424276493,0.16118596786347641
843,36.0,1,West,3.0,Unemployed,666483.15,321137.65,Business,692.0,0,150,80.25,2022-01-11,1,0,2022,1,1,0.4818391132619032,25.0,3.0,0.0,2,4.3975308212098465,8.958236433584458,311.429102889358,0.20909044391437204
844,44.0,1,West,3.0,Self-Employed,439920.31,445076.72,Home,719.0,1,218,59.85,2018-07-10,0,0,2018,7,1,1.0117212365121309,36.333333333333336,1.0,1.0,0,4.108411819433536,7.736278174936576,268.82491303419454,0.8505368367814659
845,47.0,0,North,0.0,Self-Employed,577007.88,137712.84,Business,647.0,1,230,86.08,2018-09-06,1,0,2018,9,3,0.23866717383478367,38.333333333333336,2.0,0.0,1,4.466827236366346,9.277930803794561,295.9365427831872,-1.0056889157964022
846,29.0,1,North,0.0,Unemployed,621131.75,269866.47,Other,652.0,0,141,53.88,2025-08-27,0,0,2025,8,2,0.4344754071901814,23.5,2.0,0.0,2,4.00514898341763,7.340299721401028,303.75775178669676,-0.08856850212189468
847,55.0,2,East,1.0,Unemployed,802644.48,435106.16,Business,606.0,2,288,76.64,2022-03-09,1,0,2022,3,2,0.5420907647679829,48.0,4.0,0.0,3,4.35208275830081,8.754427451295715,332.59893249549583,0.8021970402804053
848,22.0,0,East,0.0,Salaried,760240.2,451316.8,Business,577.0,1,168,33.29,2022-12-07,1,0,2022,12,2,0.593650270006769,28.0,3.0,0.0,3,3.534853766474829,5.769748694700662,326.2745759336311,0.8805424113234706
849,46.0,0,West,2.0,Unemployed,733600.25,310405.17,Business,569.0,3,158,18.14,2023-01-17,1,0,2023,1,1,0.42312576910926625,26.333333333333332,3.0,0.0,2,2.9517803860248084,4.259107887809371,322.1833893427591,0.14866417783151994
850,44.0,1,North,1.0,Salaried,782586.05,268733.77,Education,610.0,0,295,31.88,2019-09-17,0,0,2019,9,1,0.34339197587281295,49.166666666666664,3.0,0.0,3,3.492864570187979,5.646237685397241,329.6350876166567,-0.09541968244890486
851,51.0,0,East,2.0,Unemployed,497718.4,324077.23,Home,753.0,2,219,50.22,2022-09-04,0,0,2022,9,6,0.651125676687862,36.5,1.0,1.0,1,3.9361300807713793,7.08660708661063,280.8431049453682,0.22548157576266978
852,61.0,1,South,3.0,Salaried,715526.09,440664.8,Business,603.0,1,167,60.08,2024-12-06,0,0,2024,12,4,0.6158612609080404,27.833333333333332,3.0,0.0,2,4.1121844803504315,7.751128950030441,319.352445429414,0.8292075371768745
853,41.0,1,East,1.0,Salaried,477109.52,88091.14,Home,638.0,3,268,19.29,2025-10-05,0,0,2025,10,6,0.18463504983090673,44.666666666666664,1.0,0.0,1,3.0101281538377234,4.3920382511995495,276.66719702826344,-1.4520481880625622
854,53.0,0,South,3.0,Salaried,754758.24,258011.32,Education,640.0,4,133,85.47,2016-10-16,1,0,2016,10,6,0.3418463109458732,22.166666666666668,3.0,0.0,2,4.459797532972339,9.244998647917695,325.44039164834567,-0.16093116123488874
855,42.0,1,West,0.0,Unemployed,674883.13,213560.71,Other,757.0,1,215,64.64,2025-10-17,0,0,2025,10,4,0.31644102587065703,35.833333333333336,3.0,1.0,2,4.18418526622189,8.039900496896712,312.81245650400234,-0.4466542429407639
856,27.0,1,West,3.0,Unemployed,755973.99,613579.49,Other,745.0,2,124,10.84,2022-10-25,0,0,2022,10,1,0.8116410063261568,20.666666666666668,3.0,1.0,2,2.4714836294558595,3.2924155266308657,325.6257297396314,1.6043821225149308
857,49.0,2,South,3.0,Salaried,450084.09,20000.0,Other,541.0,4,285,41.43,2024-08-20,1,0,2024,8,1,0.04443614081093157,47.5,1.0,0.0,1,3.7478556592142334,6.436614016701639,271.00964955511995,-2.345752919568632
858,36.0,2,North,3.0,Unemployed,1075280.18,278957.96,Business,716.0,4,114,82.28,2016-06-29,1,0,2016,6,2,0.2594281613188481,19.0,4.0,1.0,3,4.422208424306714,9.070832376358853,368.82280608696306,-0.03404044226735009
859,21.0,2,South,1.0,Unemployed,1124683.09,92188.59,Car,682.0,1,144,73.6,2024-09-30,0,0,2024,9,0,0.08196850367866737,24.0,4.0,0.0,3,4.312140507209715,8.579044235810887,374.7237690098435,-1.4114724104710297
860,43.0,1,West,2.0,Self-Employed,593744.21,410901.91,Business,683.0,5,247,73.1,2024-08-24,1,0,2024,8,5,0.6920520707056663,41.166666666666664,2.0,0.0,1,4.3054155323020415,8.549853799919621,298.947413343432,0.6827279537635011
861,41.0,0,South,2.0,Self-Employed,673512.6,242332.19,Education,678.0,2,131,34.65,2023-11-12,0,0,2023,11,6,0.35980349885065255,21.833333333333332,3.0,0.0,2,3.573749146860305,5.886425061104575,312.5875165659076,-0.25897727658510833
862,56.0,0,West,1.0,Salaried,504998.94,349517.07,Business,614.0,1,142,89.36,2023-02-13,1,0,2023,2,0,0.6921144626560999,23.666666666666668,1.0,0.0,1,4.5038016915998025,9.453041838477178,282.2914594478868,0.3646321256390699
863,42.0,2,East,2.0,Unemployed,784406.48,194118.15,Other,708.0,2,272,91.92,2023-11-03,1,0,2023,11,4,0.24747137479027456,45.333333333333336,3.0,1.0,3,4.531738907902208,9.587491851365508,329.9060964377807,-0.5800018542819494
864,26.0,2,South,1.0,Salaried,620730.14,446814.13,Other,660.0,2,132,70.24,2023-01-04,0,0,2023,1,2,0.7198202587681661,22.0,2.0,0.0,2,4.266054458421461,8.380930735902785,303.68821858548995,0.8589101434677234
865,55.0,2,East,2.0,Unemployed,722861.38,265637.85,Car,589.0,2,67,18.98,2016-07-08,1,0,2016,7,4,0.3674810376506765,11.166666666666666,3.0,0.0,2,2.9947317732204075,4.356604182158393,320.50690296248405,-0.11421213061347767
